Target,Text
4,@milehighmommie How was ur date nite? Ours is Friday. 
4,"@GlitzyGloss But what if you all the power in the universe and you were going to give it to either Tyra or Tila, who would you choose? "
4,@Alicia_86 srry  u get my tweet?
4,@THE_REAL_SHAQ Yay Amy and Shaq *spirit fingers* kudo's to both of you 
4,@DiscoverClocks Thank you very much 
4,keen for the weekend 
4,Anyone want a dedication before I go to sleep tonight? 
4,"@cyanida wow, twittering at work? nice  u are the person who updates by minutes XDXD"
4,"All of a sudden I find myself being really excited over something. No idea what, though. But that's still a good thing, I guess "
4,@ddlovato I just watched a performance of yours doing &quot;dont forget&quot; and it got me crying. You are an amazing artist 
4,@ShottaDru I think I need another drink. Thanks 
4,"West Lag 09-10, Eucalipto 236! Lucky for courtyard view from second floor  Now let's hope I have some luck left for Week 10 and finals."
4,@deb_beaulieu Sorry you won't be joining us...since you'll be going all hard core on the Grouse Grind!!  Next time then 
4,Loves his new teddy bear!! Or panda bear! 
4,@3CB at this rate your jaws will start aching from all the *grins* hehe...sasa lakini? 
4,"Okay, at home and about to go to sleep.  i'll be talking in my sleep... @shawcroft you should hear it     Have pleasant dreams everyone!"
4,"@Sam_Webster um, i love tom  hahaha hes my special wolverine :p  (long story)"
4,@makavellirayne lights kills the rain mood... maybe some candles 
4,@baneen I may pass you as I drive south and you north so don't forget to wave 
4,Shashi Tharoor is on twitter!!!  Talk about a minister in touch with the times  @ShashiTharoor
4,@JakeMaydayP LOL Jake. who is that even supposed to be? I like it though! I think you should hang it up on the fridge 
4,@_iStone_ thank you! much apprc. 
4,"Morning  Have a great start into the extended weekend, all."
4,"@lyfSaMistry Awww, m'kay will be over later with noodles and a story to tell  hehehe! Chiarz luv!"
4,says ang conti nmn. 62 unread. gud aftie  http://plurk.com/p/wxr68
4,Can I CHYME in now? Hey folks!!  how's everything going?
4,Truth is one. Paths are many. 
4,#followfriday to @SatsugaiCat 
4,@CathieTranent Like that one Cathie....DD works for me 
4,Days like these...  
4,@tokiocity Heyy 
4,working on a oneshot to 'if i fell' not all that easy but it is coming along PROMISE 
4,"@beautiful_alone nom nom, have fun, make your memories "
4,@BabeHound thannnnks 
4,Had a good meal. Gotta head to the store to get some ingredients for my protein shake that I gotta start drinking 
4,currently making a background 
4,"Last day of Half Term Camp, then on into London for some fun "
4,"@michiikawaii HEY! It's me, Lady Gokey. I added you on friendster "
4,@juliasmola very nice use of common sense and technologies..  thanks for share 
4,@poojarazdan looks like one will be on the way for me tooo someday..... 
4,One More Day And Im Off For THREE MONTHS 
4,things always work out for the best     right?
4,"( yes I have a professional side as well, in the banking world, so i don't mind sending out my resume to  financial institutions "
4,"@Austin_Butler Fill Me Innnn ;) Or just come to Sydney to un-bore meeee. just finished my exams, give me a reason to smile  xx"
4,"@poetwist You are extraordinarily beautiful.  Thank *you*, Kayt "
4,"@al3x email is wonderful. one of the reliable communication tools that exist. it could use some love, but nothing touches it "
4,@Jessicaveronica r u still goin to move to london if untouched gets to number one lol  ?
4,@moanyboot Morning Ashley. And congratulations on becoming an Aunty 
4,"At 10:31 pm we welcomed the newest member of our family. G is 21&quot;, 8lbs 6 I'd and adorable "
4,"Skins irritated, it's pissing me off, hope I can sleep tonight. Night! "
4,@sgentrepreneurs Our Google Page rank is now 6 as well. 
4,ii think i'm overdosing on sprite lawl 
4,@cashonwebsites Funny how a sense of humour can differ.  I found myself jumping ahead with all sorts of punchlines which never happened. 
4,"@xxandip precisely... Failing that, I'll stick with accident and emergency, maybe try and get on helicopter!!! Slightly closer the sky!! "
4,This phone really sucks. Anyways.. Need somethin to do for tomorrow. Maybe go hit on random chicks  raging hormones will make u do that!
4,@TadekChavez Hmm... looks interesting! 
4,@NikiWdiTWM thanks for following.. 
4,augusta team: Thanks everyone for coming out and watching us today! We really appreciate all the support!! 
4,@theBrandiCyrus i love you 
4,"Have fallen in girly love with Amelie-les-crayons, who knew french pop could be so magically beautiful...   "
4,@BeachBoyQuay I love u too Curls 
4,Went from 11 to 10 followers tonite.  Was it something I said or didn't say?? 
4,@BeckyBuckwild i think you might appreciate this  http://i39.tinypic.com/2uosayv.png: @BeckyBuckwi http://tinyurl.com/mqmb9q
4,You ladies are enough to make me blush...  Love you both!  @Blanquis26 @AmericanWomannn: #hunkalerts2follow
4,@ruhanirabin oh well I seem to have missed alot then hmmm...  great job!
4,damn i just finished the signs  i am just nice to ppl. 
4,on the laptop as Long alter my jeans 
4,@ftiberghien Let me be the first to Congratulate you!  
4,@FRIENDLYPRINCES shavone is cute and she actually pitched a complete story  she didnt just giggle
4,supersunny friday..looking forward for an extra-long weekend . luv it 
4,"@MicHELLeYEAH Yeah that's true, and we def don't want that. Her character has gotten better. Bring on Dollhouse Season 2 "
4,Drag Me to Hell was insanely... Idk no words  good though
4,@sophiestication looks like 5 mice to me 
4,@chinang bread lang pala let me know when you will visit Capricciosa  garlic toast lang meron namin ha..
4,@realangiejolie im huge fan! i wish all the happiness for you and your family 
4,"@7rex lol hey, I work overnight shifts. :p  I'll be awake until about 10 AM. "
4,I do too talk to you! hi @zuhhed  mister MIA...
4,Okay i'm going to study this whole weekend  Well at least try to wait no I REALLY AM
4,@Elisha_Cole ty 
4,"@she_shines92 Hehe, nice. I'm NOT a sports person, but I absolutely LOVE hockey, especially Red Wings, who I've seen win 4 cups thus far. "
4,@ogiraffe Only question is was that a dick? &amp;was that milk? Neither look like what they claim to be. Or I have an overactive imagination. 
4,@JaneBegger Leaving Moscow when it finally gets warm? 
4,@colliderfrosty can't wait to read it 
4,Shopping with Jess 
4,@edquek glad you like it 
4,"@AllyCupcake bff's AND semi birthday buddies? we're awesome! i saw on your page that in feb youre touring az. do tucson, not phoenix. "
4,@pinkhairedgirl 'night 
4,#followfriday @giographix @jtdesigns @mitzs @rampantheart � #Innovative helpful positive #designers and my personal friends 
4,"@JonathanRKnight @jordanknight ok...no help from the Knight bros with my insomnia, guess I'll have to try harder myself  nite moon..."
4,@Moonlightmile89 this would be a FML story for me but I see your point 
4,awake since six o'clock... i had two hours sleep.anyway...going to visit my sweetheart jasmin in hospital 
4,@pinaldave ha ha ha thats too bad 
4,@hockeylicious welcome 
4,good night with my mamas 
4,I will also inform about opportunities to get free licenses of commercial software. Enjoy! 
4,"getting off of twitter, i am starting to spell words wrong on websites goodnight. "
4,"Great, if sender deletes DM in his/her Inbox, it get deleted at receiver point too! It was @Sharanya who deleted my DMs  #twitter"
4,@AZBONEPA we were 4 rows up. uh-mazing seats! so worth the $.  glad u enjoyed.
4,@kaylala19 i love you ....PAR taY tomorrow 
4,"Schooling right now, but I'm telling ya'll 2night is gonna be 1 hell of night!!!! You feel me Dawgs &amp; Shawty's!!  Peace ya'll............."
4,@xsHe_BaDDx ima come .. 4sho 4sho 
4,Gotta love it when a woman calls you a &quot;dork&quot;.  
4,uuuuh.... and I like you 
4,"@omgitsafox Aw, don't worry about it.  You're so pretty anyways! "
4,tsk tsk. i think some yogurtland will do some good 
4,"@pravacouture Cool, have fun. "
4,@Cookleta no nobody ever told me i'm violent..thnxx for the compliment 
4,@aplusk http://twitpic.com/65gj0 - What's with the hair? Seems like you have a little raccoon on your head 
4,I have no prob with blonde. 2 me they're amazing and What do you call an intelligent blonde? Ans:Golden Retriever... Blonde equals dog?? 
4,@Jonas_Dreamgirl all good love  it's freezing over here in Melb omg... how's it by Perth??? I'm listening to Radio Disney XD!
4,@ddlovato YEY! New album! I can't waaaaaaitt! 
4,@Saresa  As long as things are alright now that's what matters. &lt;3 When are you gonna go see him? I wanna meet you D:&lt;
4,Sending love and Aloha to new followers. 
4,No keith Urban on the show today! Probably a good thing  pumped about the podcast coming soon!
4,"@problogger it had an impact though, including in a few ways you never heard about. "
4,finally trying beanstalk for real  bang!
4,@sterlingknight2 lol we'll see 
4,@xXDesXx LOL. you are so kind ;) it went fine 
4,time check 3am. goodnight tweetums. tweet u later  xoxo
4,@ginagoescrazy You too Gina! 
4,going to carbondale and then working at the topiccc. get at me 
4,@yccookie oh my god I love Brody that is very exciting  xx
4,Nighty night! sooo looking forward to 2morrow...hanging with my girls  Yay! Zzzzzzzzzzzz
4,@mattycus You can solo 5 man group quests as Holy  The Scarlet Onslaught Admiral one for instance.
4,@fat_rose She is beautiful. 
4,i really need a baby. it gets boring wen i wake up early. with a baby around il have my hands full.  wont be bored. ever and i love kids 
4,these live sessions kill the cd. fucking epic  ? http://blip.fm/~78rvl
4,@lilvalkrie @wahliaodotcom thankies for the #FF! 
4,@bfmvofficial i love you 
4,"@Hergett Ha! You forget, I have your crackberry number already! LOL. Have a peaceful sleep Rachel.  ps~ thanks for the kind words re: pics"
4,Bandit Lee Way. Bandit Lee Way. Bandit Lee Way. Bandit Lee Way. Bandit Lee Way.  CANT WAIT TO SEE HER!  
4,"@davemarine Oh well, I'm sure the 04 Langi would've been pretty tasty and u've still got another great wine up ur sleeve "
4,@teddyron who'd have thought it all those years ago? The Internet is AWESOME! 'Cited 
4,"@kaffee well, when TJ left, some folks followed. Wonder if Rollan will bring some with him as well. "
4,well i should be getting to bed now...goodnight!! 
4,@officialcharice good evening. still up? 
4,@boxcarwendy I am home and safe  miss you!
4,"it's goodnight moon, with the baybay under starlight. perfect "
4,I have a broadband internet!! Woohoo! 
4,"So today I got married and asked out bu a Stephen lookalike. Overall, good day "
4,"I wished for you and now I'm going to bed,  GOODNITE."
4,... Baby got Bumbo 
4,is needing some Taco Bell! 
4,Help me complete my internship  (will take only 5 minutes) http://www.surveygizmo.com/s/139943/media
4,says the smart bro team came over to fix my Internet connection. YEY!  http://plurk.com/p/wxrwr
4,@vulcansmuse haha...yeah when they emailed us we just laughed and said ok we will review it but can't promise what tommy will say 
4,@SecretsHQ Don't BBQ the abalone. 
4,@Magnetoboldtoo a murder of ninja was on the table for a while too 
4,Morning!  Going out with the girlies today!
4,@loumali yes cavs baby 
4,New pic. 
4,Nitey nite tweeps... dream of me. And ill dream of twittering 
4,Feeling SO GOOD!!! I'm so happy to have such amazing friends!! 
4,tis a beautiful sunny day   and I'm going ice skating..... squee!
4,Goin for a swim then havin a s'more. 
4,HAD A NICE DAY TODAY HAD A NICE DINNER WITH MY FAMILY AND MY LOVE 
4,"@Sini74: I'll ask if the results were confidential and e-mail you, OK? Don't have to stick w/140 characters then! "
4,@SdPriceless it's like a dream if I Could I'd stary here forever  &amp; if you're into fashion it's even better all is touched by it 
4,@EmpressEricka take my brother!!! Get him out the house for me! 
4,http://twitpic.com/664ow - Day freee  almost back to normal
4,@officialcharice from a distance... 
4,Now that I have a camera on my phone I wanted to show everyone the love of my life I always talk about   http://twitpic.com/664ot
4,Is working on two project-plans...Damn I'm good at planning 
4,Spending my time with my little cousin Alondra  we are dope!
4,@meerasapra thats a nice cartoon but now a days I don't like coffee because of this vending machine  ha ha I stopped drinking too...
4,@windusa Check this out mate: http://bit.ly/5vLiT  Might help! 
4,":o @AdamLeber ALREADY ?? omg, oh well cant wait to see "
4,"Sometimes I feel like a vampire. Don't drink blood, just work better at night ... LOL "
4,Friday never fails to bring surprises.... 
4,Beautiful sunny day in London; might take the old laptop up on the roof and work in the sun. 
4,"Morning all, I wonder what today will hold  Isn't Julian Smith just amazing, and so self effacing and modest. I SO want him to win #bgt"
4,I see all my friends in uk are enjoying the weather today  enjoy it and have a great day x x x x
4,@DayLateFriend87  Its better because you are talking to me. ily
4,Pretty much just won my third game of beer pong with my amazing partner steve. Undefeated bitches. 
4,"Goodnight, just got off of the phone with jenn. &lt;3. Friday in 6 minutes! "
4,You guys are wonderful!  @ArnaudJacobs @Leabella @CateP36  -- Thanks for the #followfriday 
4,@ms_sula 9hr time diff. Sleeping. 
4,@Katibear ooh gonna have to remember that one 
4,@obama_binladen  sure tell me about the project that you received funding for! thats great news 
4,@dirty_dishes I've considered my own site but don't have time to keep up with Etsy and laundry etc. let alone this silliness 
4,"@kathyireland Well Kathy...Nice to meet you   I'm very un-famous, except with my grandkids..lol..They are 1 &amp; 4.  Grandma is famous!"
4,@moemoebean yes! that is my 15 year old pug named Baby! 
4,"@ssabz I love it. She's so frickin' weird it's not funny, but that's why I love her. "
4,"Hi everybody. The sun is shining, the birds are tweeting. It's looking beautiful out there "
4,"@mrswaggahimself I do sit dwn, lol, but i'm grown sir!! i cnt tell u wat to drink b/c yall neva hav wat i say "
4,@thedcd dork!! 
4,"its finally friday, had a crazy week. loooking forward to relaxing "
4,"OMFG...all you can eat meat at Fogo de Chao (Brazilian Steakhouse), I've died and gone to cow hell "
4,HOPEFULLY my last SoundScape rehearsal is in 6 hours and 5 minutes. I'm sure gonna miss it.....minus the 6 in the morning part 
4,@TheArabObserver I'm really looking forward to it 
4,"@tannwick ha ha, they are addictive I could sit on Nemesis all day "
4,is looking forward to #avenueq tonight... yes I still love puppets 
4,"@stevenwashuta  I have no idea who left the comment, but I like it! "
4,@ruhanirabin  gmorning 
4,@creativecaos same thing that I think 
4,@superficialgirl morning! I'm just settling in to bed 
4,@playspymaster I want an invite! Thanx 
4,I have no idea which licenses are for what. uh oh 
4,"@mediahunter you can certainly choose a good office location, can't you "
4,@MrsSOsbourne follow me 
4,Helping Roblox Community. 
4,Morning all. What a gorgeous day. Far too good to be at work 
4,"@woahitsandrew To relieve stress, I NAAAP !  Or read."
4,"@fake_vyvyan I have no idea whether yr yanking my chain right now or not, but yr piss funny.  Yr cool tho man, don�t worry so much."
4,@cyborgturkey i din't get to see u when i visited Ms. Rosa today. =( can i come by again? 
4,@sstarznrocketzz  lol you are an awesome cool nerd 
4,@Jessicaveronica what about a tour that includes Croatia? or anything remotely near? 
4,Hello to all my new followers! I feel so special! Really!!  I hope to keep ya entertained!!!
4,enjoying the night watching blink 182 videos 
4,@MeganCrossett I Love Your Picture  **HOT
4,Disney pixar's UP.  midnight showing.  http://twitpic.com/664p3
4,@leese you made me laugh out loud. 
4,flood in my fs! ahaha! 
4,"Also, goodbye "
4,damn twitter.. ok.. for realsies... going to bed now.. nighters 
4,OH: @Moonlightmile89 this would be a FML story for me but I see your point  http://tinyurl.com/m3djha
4,"@cognoscento You know our age difference doesn't seem that much now but in 1989, weren't you about 14? I turned 18 that year. Enough said "
4,"Last day at work today. A bit sad, but mostly awesome. I made cake! "
4,Congrats @Tech65 for another feature on Engadget!  (via @nicole85)
4,#assassinate is also trending because #spymaster lets you assassinate time 
4,"Morning~ Pretty sunny today. Installing the new Vocaloid, Megurine Luka! "
4,"but before that I have to go and visit the church .. so, I have to go ! .. "
4,"@movewithme NGL I WOULD PREFER ZEFRON OVER CHACE. CHACE IS PRETTY BUT BORING, LIKE RYAN ROSS  -is shot-"
4,@PlayboyMic alright my fellow pisces 
4,@mhisham lol i hav a dell desktop not a mini 
4,:@nashjain Let's see... Pyramids? 
4,@labellagorda wow those guys are still alive? i thought they all died! 
4,@Ianyb  - You still living on sandwiches 
4,@Fishoutofsea It's because twins are awesome. And musicals = win. 
4,@KNAUTICUS  thanks sugar
4,@1KrazyKorean Better than what? 
4,@WESaveTheWorld 
4,Eisteddfodd today in Cardiff bay... Come on down and see us! 
4,Buick City Complex. Mos def. 
4,"@edwintcg i am trying RM49 package. i can upgrade anytime, i suppose. "
4,Umm well waiting for the best 24 hours of my life haha! Me and my best buddy are having a wacky crazy slumber party 
4,"3 Hours of Sleep, then 8 Hours of Work, then 6 Hours of Nap. "
4,@jms_ agreed. Only barely SFW though 
4,I'm out. Good night people. 
4,"Btw, the was a cou[ple of weeks ago, I think "
4,@viva89 good luck! i hope it was successful. Mine is very much out the window &amp; i can't seem 2 get it back on track. Ha. Cant wait 2 c u! 
4,"@DomenicY i work evenings usually, so i never have to be awake before noon, and therefore am awake late for no real reason! "
4,@TikkaMadsen Goodnight  Thank you 
4,Raw apples are good for constipation   http://www.epictureperfect.net
4,"@JayneHowarth Aw, thanks "
4,Late nights with the fresh prince 
4,"@freshypanda Oh, I enjoy our conversations "
4,is looking forward to the long weekend!!! 
4,goodmorning twitter  just woke up..weird weather this morning
4,@bigenya nice seeing you again too  thanks for all the help! 
4,"@amazondotjon these songs are amazing, is it only on myspace? i would like it on my ipod "
4,@tahitianmom Saying I've been exclusionary lately? Maybe. 
4,"@martijnbeijk Hehe, working on it, working on it! Need to process the piles, and then send out all the to-do's "
4,tour?! dates posted soon 
4,@leo9018 whatever then suit yourself I see right through your lame excuses 
4,@jordanknight back to Beantown yet?  Isn't this ur usual Twitter time?  Hope ur getting some rest.  Good night  
4,@victorvitug show me pics. im curious... kiddie garden? 
4,i am still so tired how can one person sleep so much yet still be so tired? god its annoying lol 
4,"@conniegella Can we switch? I like the sun and hate the winter - for me spring and summer, maybe a bit of autumn is enough. "
4,@josephranseth You're Welcome 
4,@bellybeyond @meeabee @steelkey Thanks for the #FF  love 
4,"awesome weekend coming up  hermosa, carnival, party, more parties, bbq!"
4,"@KidFury well if you have milk chocolate, it is kind of healthy! Oh, who cares?!?!?!? "
4,@kaazunut Nice Work ! 
4,just finished memoirs of a geisha... so good 
4,I'm waiting for my momma to get home I've missed her  gooood night Twitter babies you all are in my prayers I love you&lt;3
4,"@shanselman I had to Bing her. (Okay, I love the name Bing, so sue me :-p). I didn't really like Rent. I did enjoy Avenue Q, though. "
4,Eating isawww again  It's really good!
4,@Odegard Great to meet you too! I look forward to more Estonia tutoring before my trip. 
4,Giving a thumbs up for Windows 7 RC0 
4,FF recommendations part II @gandhineha @fruitsofgaia (welcome  @LuisViadel @wutannage @Arjunananda @therealsecret @jaimaa @hawkdd
4,"@_J_A_M_E_S_ I guess its sorta like having children, it would be difficult if you had to choose. I know Tila talks to us on here "
4,Yay. Happy after the teleconference. 
4,@Becs I can't believe you actually won that. Congrats! You deserve it 
4,just got done watching 'dadnapped'  @David_Henrie is such a hottie  love him lol
4,"@randomknits Hey I am 34 and am the middle student age wise, you will do fine. I like the various age factor, makes for some good debates "
4,"@abguerraartist I could be wrong but I think its called weird. Then again, Id drink it if you gave it to me. "
4,@fabfatties night. sweet dreams 
4,"@haniballektress Well, technically the start of Fantastic, but you get my drift. "
4,totally swam with turtles today. 
4,@TheMonkeyBoy again in the gutter  #expectnothingless
4,"is happy that today is a good friday, don panic, be happy "
4,@winamot hallo 
4,orange ball was so much fun! got to meet a bunch of really cool people 
4,so much fun at the beach today!  and delicious dinner at @kimbononowowo's house!! i friggin love Mark and Josh!! I'm gonna miss them!! 
4,"@Carol_Zimmerli The universe just conspires to bring you back to photography all the time, doesn't it?  I've always loved images of dance."
4,Ah bless my wee gran. The funniest person... Endless amusement... Well @ least 4hrs worth  x
4,"@RobirobC hey gurl, how u doin tonite? "
4,Water Balloon Fight was soooo much fun today!!! with the novio and younger brother-in-laws  i totally can not catch &quot;ayyyyy Andrea&quot; lol
4,will you guys vote for my dress and give me 5 *****'s for this weekly contest? http://ustrendy.com/contest/ thanks! xo 
4,@aimizubouken @nazra hehe..yup that the format for writing formal letter..learn it at school 
4,"Mission accomplished. I've done enough revision for today, and on Sunday I'll work on my project. It's turning out nicely "
4,relieved  things are going smoothly now
4,"@moble thank u SO much,I didnt see ur tweet until now,have no idea how I missed it!thanx 4 the follow,hope 2 interact w/ u in the future! "
4,"@snkysndsystm it may be cold outside but we'll turn the Bedford into a furnace! Going to be massive, Chch is amped. "
4,I think jandi's clothes in the show are damn cute. Jihu=pretty boy.  - http://tweet.sg
4,@tanikargh ^___^ some of them are hilarious 
4,"@MissKellyO I'm totally following your mum, she's all kinds of awesome!  What a good daughter, getting the whole family involved.  "
4,"@Spudski Just look when people are playing them and read what they say before the hash tag search, you'll get it. "
4,just got back from school.  SHEMMS!! Summer class has been officially ended.  http://plurk.com/p/wxsgy
4,@30SECONDSTOMARS: Thank's for posting these videos .... Your are so funny and crazy .... I would yo be with you!! Now I go to work 
4,Also: Gonna tell Belgin to get a twitter tomorrow so I can see her Chuck thoughts. They're rather entertaining 
4,"@ShedB4bed OF COURSE! after all that partying last night! i kid, i kid. take something and rest  we don't want you feeling bad hun!"
4,@Cookleta hahah tht's they i am... 
4,@citrusandcandy oh really? thats impressive 
4,"oopsie. I got slightly ahead of schedule on gsoc  that's good though, because week 3 may take 2 weeks in reality. and there's scripty too"
4,"2 a.m. already, where did the night go? Goodnight Twitterland "
4,"Wishing @stefsull and @garazi the best of luck for their keynote at the Spring &lt;br /&gt; Conference. Knock 'em dead, guys! "
4,lost the jonas livechat -.- but tonight was one of the best nights in my lifee 
4,In the line for indy 
4,waiting for the Panthers to kick arse over the Dragons!!! 
4,"Heh. Looked at http://myhandle.com/ per @stephenfry and... as usual, it slams to a halt.  It's going to be a verb soon, like slashdotted."
4,@putmynamehere aww! that's so cute.  my other crush too. my cousin's thought he's my bf! coz his my partner on our prom. and were very ...
4,My audition last night went great! I hope they pick meeeee 
4,smokin with babe...high as fuck...running to mcdees...yumm chicken nuggets 
4,@VeronicaSanchez  wasn't she the cutest thing ever....while until Riann. i think that where she gets her good looks 
4,"Good morning all! Been up since 5:30am, and it's a beautiful start to the day here in #Somerset "
4,@pradster13 aur Chacha Chowdhary ka dimag computer se tej chalta hain! But can he solve the case by tweeting in 140 char.  #comics # india
4,@burningman thanks for the link. this is my first year there  greetings from germany!
4,@PMSHarlequin I never thought I would be emailing the Pink show about masturbation. It's a good day 
4,I love it when you have coffee and @UpdharmaDown when it rains. The feeling's just incomparable. 
4,@stephenfry we used to use handles in the days of CB radio 
4,@kathyireland  Thank you!  Nothing better than kisses from the babies!
4,@azaxacavabanama better still is &quot;angles and daemons&quot;  
4,@tiffannyh i tweeted for you. thanks for eating at jilbertos with me! 
4,@davidbeking  You Rock ! 
4,this idiot deserve some sleep 
4,"@Austin_Irl thank ya  getting it done in  White dragon in botanic by chris, he's extremely good!"
4,UP was sold out watching it manana so instead eating at PINKS yay lol FOA again lol 
4,At breakfast gearing for another long day. Thanks for all the support guys -appreciate it  sun is out in Northern Holland and breeze is up
4,@Goon360 Positive feedback is always awesome   Thanks dude 
4,good day  hiking early! ahh
4,signed a contract for an apartment! 
4,Hmm..I have excuse myself from meeting..past documents by e-mail..Yay! for technology 
4,@ABHA88 Congrats lovely!!!! Hope it is a splendid experience 
4,Does SE have a PR company in the UK? Would love to try their new phone running S60v5 
4,kayla and I have been talking on the phone for like 3 hours and its 12 but we still dont want to go to be. just like old times 
4,Thank you so much Syed @ruhanirabin You are such an amazing dude... can't wait to connect in person.  Thanks for the #followfriday
4,@acume better luck next time! 
4,"Got healthy stuff  muesli, brown rice, wholemeal pasta, unsweetened cranberry juice. also @xylokz which coles do you work at?"
4,@lee1060 aww thank you for that!i've been up 5 hours already..standby lol think i'll be seeing flying pigs soon but thanks for that lol  x
4,@jordanblaskey You are about as free from drama as I am. 
4,"@trainman74 Ha, ha! Looking forward to following your evolution via Twitter "
4,"@BakeMeUpLA hahaha  will do!  well, i'll try...just ate a gianormous piece of chocolate cake...kinda wired  but yummmmmmm"
4,@electrorash ahh no worries yo! hope it is not too cold there 
4,"@paavani Ha ha ha, he does not need twitter he has telepathy, Saboo and his dog rocket! "
4,@mrjaydeeone i grew up eating it 
4,watching UP with the boo 
4,summmmerrr 
4,Everyone: follow Ethan Hall. @EACH91 I know right the kid finally made a twitter....the world must be ending. 
4,@ChristaEpiphany I've found uuuuu yet again!! 
4,@victorialenee preciate that folk! 
4,@IAMTHEMATRIX  ahahahaha hot.. meow im coming over haha  lmao
4,@scarletmandy LOL!! cz everyone loves u hahahaha 
4,mmm i love the smell of Friday's in the morning 
4,want to see both of those!  Was Kate Winslet amazing?
4,"@jfnord yup, he is the one, if he pushes for it, i'm here to help.. "
4,The reason's why I use TweetLater...  http://bit.ly/uJD5u
4,"Not having a cellphone is REALLY nice. I'm not constantly waiting for texts, phonecalls, etc. Peace &amp; quiet. "
4,@FarbrorFest  That's great! Can't wait to see it in action! 
4,"@tweenkle77 A lesson was taught. Not sure if it was learned, but time will tell LOL. As of now, I'm changing some habits though lol "
4,I cant believe i am up this early...off to nyc to see @taylorswift13 
4,hmmm.. i hope we'll go to the place where i want to go to tomorrow  that'd be fuuun :&gt;
4,Good morning twitterers 
4,@epwait Hey! Thansk fr the Followfriday thingy! 
4,@naughtymeg thats a hot name 
4,@drdrew Have @oliviamunn back on. She's the best part of your show. It's not the same without her.. OMFG!!!! 
4,@cognoscento I started iTunes Genius based on that song and this song was on the list.  One of my faves  ? http://blip.fm/~78s39
4,@djai for red bull the only people that i know of that have djs before noon at their events 
4,@MrsSOsbourne Hi. How are you? Welcome to twitter 
4,@GlitzyGloss Yeah... It's hard to think about. 
4,Six more hours trumps @lamonifinlayson two. I'd rather be in minnesota 
4,#FollowFriday follow this epic people: @illbecavalier @irisCOLE @luzar @KelseyBessvis @jasonmunday @lukeconard @nordyke 
4,Just been watching the BBCseries of Robin Hood and Harry Lloyd (Will Scarlet) is making me grin like an idiot 
4,@linaBOFA ppl like u make days like today seem not so bad 
4,@_IANNE T___T lets think on the bright side. ISA in August.. jst 3 more months.... 
4,@noushskaugen Thats a good song!!  
4,@therealtiffany http://twitpic.com/6618d - very pretty 
4,"@greggluhring Hey, gregg thanks for the mention "
4,"Nighty night twitter world. &amp; @timothyh2o when u see this tweet, please tweet back. Que Diosito me los bendiga a todos. "
4,I... am excited. But I can't tell you why :-D Watching Glee again and heading to bed 
4,Clubbing night at SS 
4,"lots on the agenda: kitchen painting, b-day party, soccer practice, basketball game, meetings, dentist appointment ... HELP!  Fun day!"
4,@svetz that is probably true. My mom does my laundry and doesn't look at my Flickr account. 
4,just got home.. sex&amp;the city was like 10x better the 2nd time around. lol i cried like 7 times haha 
4,Party that starts at midnight!? Who needs sleep it's Friday morning 
4,September 4th we open for Tye Tribbet...what non established artist do that lol oh yea....us  cnt help it it's God given right Mali lol
4,@SuperAdila Good luck for your netball tournament! 
4,Is about to go and watch night at the museum 2 with my wife! I like friday night dates 
4,Just been watching the BBC series of Robin Hood and Harry Lloyd (Will Scarlet) is making me grin like an idiot 
4,@writeinmovement It will be awesome  
4,@MissKellyO Oooo. Can't wait! 
4,"@sab5zal twitter then!  Or read the twitter posts by others, you can be amzaed at what they write.."
4,@BigWhale this picture looks like a good proof how much you miss your fiancee. 
4,goofing around!!! 
4,"@HisChyna Wow! I've revived yet another lost soul. Go forth and frolic, my child. LMAO Fa real, that's great...DO U, BOO! "
4,@musicislife90 AWWWWWW!!!!!!  YAY!  I'm SO happy you had a great time!  
4,is gonna try to get some sleep tonight. Excited about the potluck tomorrow!  Goodnight humans
4,Got a pay rise of 53 bucks 
4,Got Terminator tix for tonight 
4,@logieo enjoy! And say hello to everyone there for me 
4,@OGBERRY Follow me right back bruv! See ya tomorrow. J* 
4,"@paulmwatson yeah, and we have solar panels on our roof.  The LSS projects is where the costs really come down in costs per Kwh sold"
4,Super-Nice --------&gt; @smiles4marci -------&gt; Thank you    xD   :o)
4,im looking for songs 
4,@jjae725 I think you're mixed up with facebook 
4,@idlemichael We'll see! 
4,"By the way, to heck with the stalkers, I'm having fun, and I never twitpic til I'm on the fly ... haha ... tonight's gonna be a blast!! "
4,had fun on the bus today 
4,is really looking forward to the weekend only 8 hours till i go home 
4,drinking a smoothie..... love it! but not the perfect time to drink one. cuz its cold here and raining.. lol 
4,"@FirePuff *hugs you back*  If you do sleep, I hope that you have sweet dreams.  "
4,"@steph_davies I know, it's frustrating. Hahaha yes, we shall not give up on other celebrities. "
4,"@darrenhayes Very nice of you to write songs for someone else there Darren, you are a start "
4,@tccrt3r Welcome to Varsity Fanclub Your going to kick ass in the band all the luck to you 
4,@souljaboytellem 
4,Today I will dedicate some of my links to Michael Scofield &amp; PB   sorrrryyyyy ;) check this funny pix out http://to.ly/fnh
4,@Jonasbrothers I really expect to the next webcast  Nick I love you !!
4,@TikkaMadsen You too  Take care 
4,@putmynamehere aww! that's awesome.  maybe he really likes you.
4,@ScarlettLavey i miss you my bff Valley! 
